6816320,0,6816321,"120094, 11503, 241495, 30468, 354320, 408735, 503574, 359858, 382654, 355356, 30771, 625487, 635911, 504058, 211165, 704143, 467287, 2720, 590170, 354388, 569700, 508424, 433182, 184472, 492991, 451940, 699402, 245172, 412695, 658504, 363006, 582146, 64979, 527019, 524025, 78993, 664988, 208545, 446874, 326064, 248057, 451612, 375642, 303724, 14927, 696357, 446525, 3987, 114063, 564114, 457764, 448635, 600891, 374138, 445803, 326763, 315130, 654371, 186006, 238890, 159858, 78824, 16763, 76232, 565072, 160975, 362226, 668623, 324861, 645445, 58174, 336600, 609142, 391575, 573171, 697941, 40994, 396838, 504187, 501048, 332492, 123199, 448185, 64926, 560746, 366997, 60438, 317113, 169403, 299100, 368664, 57565, 221790, 131559, 508967, 321786, 518627, 671995, 588568, 198270, 584704, 271926, 608708, 588860, 261865, 553991, 644939, 405227, 468680, 205325, 239377, 332802, 429702, 164016, 157872, 334580, 712287, 164371, 361360, 403424, 671188, 720800, 642489, 621861, 296234, 546019, 686621, 138908, 30165, 578173, 633191, 276825, 549494, 162596, 709729, 125765, 672891, 125052, 39893, 553531, 650054, 408480, 314872, 437635, 85074, 425347, 443351, 75103, 22040, 690858, 515344, 712685, 646336, 606073, 128950, 475944, 206328, 439594, 584497, 571341, 54280, 434289, 695861, 40950, 535870, 411041, 577542, 103325, 569835, 466741, 262132, 577016, 363892, 229903, 256978, 632312, 493990, 650502, 719253, 484816, 604829, 35563, 190358, 582504, 169259, 535735, 407428, 621216, 260904, 490069, 648492, 170495, 97544, 592353, 559640, 461502, 411789, 316615, 187832, 30318, 395433, 6177, 474764, 9181, 311379, 15863, 655907, 418238, 378131, 27878, 616242, 482400, 589383, 202307, 22595, 364184, 61029, 599124, 68189, 128594, 199529, 106479, 186052, 461122, 549358, 552404, 679834, 722793, 127528, 225953, 563925, 652473, 87044, 240884, 209323, 538019, 469095, 712928, 384226, 691670, 157255, 348318, 624935, 435394, 311694, 226992, 437486, 500840, 471918, 558924, 219753, 604417, 14200, 665877, 232969, 462304, 372654, 619111, 389182, 172313, 76186, 600836, 509057, 13940, 50698, 681075, 653578, 693728, 351760, 362060, 691898, 20050, 621338, 598773, 186189, 314289, 154882, 178683, 656357, 710816, 394482, 212493, 304043, 528635, 534726, 566416, 727114, 498011, 631754, 525024, 710628, 478363, 369389, 614180, 661636, 564776, 625591, 349156, 18225, 405040, 9063, 316558, 504961, 273205, 599408, 304585, 667554, 592132, 537888, 131663, 378254, 595606, 382231, 586664, 527567, 203607"
6816319,0,6816321,"495419, 439044, 278662, 722648, 235717, 324997, 227698, 109252, 600675, 626229, 190278, 387108, 410322, 58034, 226172, 51142, 360437, 444624, 681218, 563311, 467618, 361908, 575001, 193207, 10792, 619035, 165002, 264988, 566606, 517176, 337866, 28758, 73045, 583389, 435388, 560863, 617439, 583523, 725152, 605019, 645988, 647021, 655471, 259310, 320330, 589280, 510005, 433607, 163316, 281887, 303113, 427757, 334612, 146748, 533600, 318241, 268528, 256307, 411867, 539329, 633881, 60097, 42938, 264034, 355933, 298285, 469812, 260910, 429051, 207451, 610644, 214712, 99384, 501528, 118129, 164606, 633604, 553325, 506929, 172734, 258861, 20265, 7689, 337003, 545515, 662080, 19998, 78145, 303397, 65055, 414873, 206615, 683992, 113503, 110661, 585490, 225538, 221031, 515345, 710404, 331752, 456642, 147245, 57690, 144874, 331409, 444532, 347149, 472268, 202707, 284633, 226579, 710936, 346841, 481296, 670568, 445179, 253588, 82817, 641195, 1256, 655721, 50789, 510310, 325128, 93166, 147830, 341339, 159909, 722655, 330981, 197219, 450261, 302214, 270875, 511411, 299824, 19117, 54630, 581749, 672456, 624986, 559273, 87038, 304022, 383522, 408663, 215839, 508420, 290093, 641107, 91097, 505243, 633006, 275261, 539656, 391582, 682548, 434856, 169615, 681377, 496417, 383365, 580703, 274095, 710271, 523349, 482566, 629342, 480228, 237216, 124073, 116835, 290090, 329878, 222918, 334202, 624915, 415872, 588093, 116052, 257805, 422231, 381450, 651037, 511696, 178629, 607719, 525358, 633525, 366111, 684691, 396188, 704527, 714491, 555836, 30100, 644003, 717096, 267763, 690939, 526074, 622715, 604056, 531682, 557478, 455286, 247751, 340993, 296163, 554003, 603691, 698086, 549515, 112316, 297042, 560984, 141223, 427364, 473747, 593061, 503942, 323535, 245801, 602565, 712639, 613385, 372743, 76922, 461222, 602872, 518496, 556318, 537760, 331950, 209679, 331502, 525725, 262065, 21755, 277383, 684125, 30028, 615873, 573432, 615371, 520106, 625403, 691822, 283662, 498653, 98620, 389580, 151011, 109942, 341916, 613936, 662935, 556692, 444177, 109805, 661546, 181991, 561992, 658602, 406538, 585955, 497149, 333422, 302863, 466887, 687272, 461213, 563989, 268619, 284181, 551783, 54650, 512033, 409030, 318205, 616087, 594439, 222313, 436201, 716653, 557647, 462225, 498051, 716429, 695579, 384817, 332844, 251011, 143092, 341802, 404739, 443874, 309437, 722419, 136213, 365904, 331593, 54344, 409910, 616054, 155991, 394279, 560802, 14136, 258108, 113502, 374080, 505053, 55005, 88614, 320812"
6816323,0,6816324,"79525, 77497"
6816320,1,6816321,"175390, 594360, 57479, 513954, 659298, 312048, 348116, 236497, 604589, 332684, 60279, 282769, 180494, 657065, 370765, 458586, 313056, 523183, 692036, 361276, 149160, 128387, 425981, 637397, 713964, 230832, 707044, 85224, 392360, 134563, 634195, 405889, 139238, 394819, 682925, 362457, 167674, 298657, 400732, 400068, 503804, 649779, 54287, 236789, 578890, 374549, 216283, 283666, 200354, 309479, 585983, 701007, 102384, 674015, 720477, 601239, 409871, 566814, 261405, 338007, 85189, 244444, 413254, 69376, 567359, 582014, 695880, 550933, 586637, 593010, 181116, 347663, 710850, 7057, 14820, 413694, 88043, 453401, 481534, 485920, 414553, 506807, 637888, 228488, 430451, 498750, 651738, 459731, 457585, 427130, 552257, 690492, 37343, 678729, 727191, 583357, 400055, 159786, 666948, 252792, 442140, 87438, 443793, 459581, 169332, 554086, 301812, 633033, 281894, 616202, 654242, 425317, 690630, 238986, 203268, 408246, 647229, 391136, 308101, 478137, 177748, 334005, 117828, 643294, 267776, 265009, 592487, 441417, 700731, 83270, 524693, 454713, 101069, 698576, 2843, 466476, 707863, 586554, 457535, 674775, 485534, 610980, 25017, 177627, 113156, 713178, 505797, 97290, 162876, 439259, 351263, 274342, 306566, 628943, 424426, 65439, 602559, 628705, 176825, 131731, 453751, 214987, 20961, 86389, 87155, 186304, 451844, 193902, 646962, 209210, 396343, 171777, 27116, 346650, 113270, 212815, 515846, 478170, 723161, 56776, 215046, 232809, 278451, 681703, 315144, 304200, 59595, 357271, 109198, 483005, 438910, 450979, 412679, 232852, 434865, 281840, 97444, 575185, 142360, 479275, 268909, 296741, 665988, 686775, 348539, 673281, 519137, 35828, 357256, 677764, 148358, 693563, 163704, 328263, 327806, 507548, 244994, 701395, 361349, 195386, 281633, 580454, 309109, 36719, 261919, 726209, 654518, 155255, 263191, 274836, 187612, 337344, 258387, 96167, 514670, 72255, 418259, 182097, 689955, 629597, 226734, 169156, 689841, 424614, 65312, 206710, 367641, 117250, 469145, 218214, 393259, 525073, 162574, 292594, 516035, 470413, 378051, 148160, 642564, 157353, 286971, 595409, 159119, 495960, 548497, 380765, 168851, 340793, 540495, 631959, 445106, 651606, 406435, 408176, 156287, 101790, 393618, 585876, 427939, 181119, 322780, 290974, 568106, 393690, 518030, 417044, 97808, 300348, 451887, 675601, 609603, 675768, 287306, 67663, 288908, 257717, 43831, 510150, 46956, 514801, 659280, 261824, 719673, 593590, 412536, 76459, 693202, 377368, 241175, 389365, 361214, 693097, 88610, 704715, 500859, 485932, 539174"
6816319,1,6816321,"707957, 20787, 477562, 708418, 677609, 508163, 631347, 658261, 300856, 722865, 181544, 633768, 179318, 122200, 128574, 717300, 672560, 110292, 725331, 233430, 395895, 19069, 401595, 578393, 119807, 162916, 127088, 600720, 326685, 463728, 106864, 466709, 644774, 213108, 434829, 484066, 267803, 617395, 389407, 321636, 588403, 14223, 57287, 115210, 68442, 433902, 289638, 376036, 279700, 233960, 231055, 143094, 547849, 614428, 469543, 504630, 637740, 311715, 712962, 713851, 376473, 297502, 292259, 722691, 648462, 325367, 169572, 197684, 121115, 554829, 212592, 612339, 188551, 452163, 507050, 292596, 366431, 580098, 278506, 276558, 453947, 399706, 80084, 83463, 178, 142142, 433182, 638532, 636882, 391082, 242528, 727175, 649636, 566986, 636062, 297053, 313985, 667376, 482975, 471410, 77014, 673504, 657316, 349047, 205599, 643942, 690893, 13121, 520840, 527419, 64352, 266858, 539180, 232328, 553946, 354156, 572502, 113739, 558403, 333518, 446343, 217996, 99860, 650058, 413223, 650030, 429259, 15381, 374119, 312896, 313950, 361269, 707761, 57605, 366882, 504693, 346632, 704105, 327333, 108383, 439800, 256591, 296003, 509164, 13033, 696361, 415613, 22977, 377765, 433806, 271372, 278510, 682564, 326790, 435290, 321798, 367737, 22677, 647008, 376243, 232304, 697382, 622804, 460814, 364670, 434908, 478004, 692927, 283303, 555531, 291278, 444891, 344815, 389307, 286037, 148483, 143835, 484787, 405753, 359393, 447269, 304456, 137789, 489521, 438346, 518525, 704028, 298573, 670481, 395841, 232642, 340303, 292119, 482311, 589623, 463406, 648288, 323380, 363824, 174161, 684935, 286155, 231830, 642858, 591100, 159980, 512189, 447501, 382233, 337124, 67724, 432282, 726017, 586112, 687295, 12662, 504405, 598753, 52807, 677754, 506351, 594721, 220338, 550940, 199292, 627738, 473261, 258731, 534645, 724374, 589987, 372830, 343682, 362597, 9991, 486010, 3455, 107427, 679261, 60351, 378996, 300158, 545917, 410099, 199937, 291352, 645356, 178180, 693060, 364430, 133328, 371715, 658330, 379438, 660714, 496120, 378195, 512762, 7416, 158290, 564982, 481648, 529176, 321161, 138541, 163053, 417303, 256577, 63905, 172452, 275920, 38333, 509720, 521237, 308920, 548154, 566646, 275825, 616894, 117509, 677328, 54479, 329359, 111836, 75263, 224269, 522612, 645401, 188239, 264870, 715448, 477931, 141196, 180807, 680314, 641880, 562896, 272745, 302468, 359359, 333231, 138593, 247096, 397177, 566736, 217002, 305571, 405199, 573285, 640071, 606849, 528911, 459752, 318843, 318631"
6816320,2,6816321,"693837, 546838, 546130, 401353, 71252, 177249, 255622, 58347, 664434, 564728, 217620, 245438, 400901, 3323, 698214, 593366, 538971, 311358, 180081, 435266, 363164, 63264, 340600, 402634, 565970, 130776, 584203, 321490, 297854, 586804, 475661, 187961, 177236, 497287, 469466, 628600, 547796, 275072, 159826, 24936, 654512, 517315, 97075, 119192, 86197, 682829, 281816, 200837, 558672, 544208, 227551, 599769, 718703, 62792, 669439, 706813, 717287, 133306, 165360, 577207, 332970, 256174, 385677, 620603, 280295, 661070, 646829, 205352, 722717, 259309, 187674, 87496, 141412, 676930, 560459, 330785, 647721, 294222, 477490, 432963, 459717, 205817, 139180, 334945, 297153, 614198, 71729, 337300, 59954, 107577, 179132, 516450, 514609, 164075, 154970, 645083, 8851, 606370, 173130, 690456, 24424, 677312, 511675, 685587, 161224, 399333, 526148, 163937, 426000, 500115, 219121, 472073, 688824, 182033, 503063, 36808, 145150, 11646, 633113, 75380, 496692, 672914, 345890, 541542, 548211, 364229, 668280, 552003, 623746, 456035, 267273, 357082, 234428, 589294, 569010, 653300, 463009, 100137, 433384, 607587, 193331, 503124, 152445, 335997, 508467, 306823, 244673, 456888, 407281, 110933, 366832, 536104, 122586, 347553, 471041, 632835, 557146, 422862, 296006, 183343, 176890, 531856, 358317, 264171, 332736, 353002, 58636, 455866, 429096, 400252, 194872, 198057, 209647, 524895, 223474, 163046, 422372, 675137, 504378, 427427, 588153, 680767, 649710, 583204, 425439, 270821, 396271, 318935, 677033, 629393, 510905, 292390, 230798, 444884, 694938, 244183, 75505, 378269, 424602, 101755, 425998, 341689, 546686, 90461, 464826, 119886, 465815, 686070, 42394, 425709, 436712, 518459, 529444, 589512, 529024, 7711, 628257, 3993, 278588, 379570, 265693, 634745, 441431, 475251, 222545, 600842, 479450, 224255, 588301, 569068, 223500, 147694, 425457, 654358, 58430, 218042, 471565, 344522, 701014, 442480, 121611, 580019, 465205, 722289, 648905, 225975, 277435, 461055, 649937, 351767, 100886, 208707, 640711, 320705, 496531, 378821, 726080, 352925, 496053, 726301, 393502, 488195, 171275, 704878, 711431, 457061, 135199, 273912, 585643, 513141, 166947, 278429, 422617, 393130, 409992, 552546, 547785, 4516, 457924, 715881, 522594, 516515, 176876, 649265, 651011, 230503, 533174, 379463, 636082, 12024, 501265, 386516, 595080, 444403, 15265, 198903, 724353, 129378, 378752, 109850, 359374, 78008, 114198, 512272, 318913, 64191, 77524, 172723, 523935, 660520, 428555, 8071, 350786, 141476, 317416, 598790, 188906"
6816319,2,6816321,"421925, 699550, 554256, 552586, 562339, 105680, 654092, 391020, 580601, 144678, 173821, 317347, 86982, 576778, 87131, 285975, 278620, 361317, 359549, 554013, 699899, 263565, 142012, 212524, 301273, 675407, 248691, 615513, 608164, 546486, 152867, 19345, 621221, 150284, 432473, 644070, 243512, 689892, 572547, 681248, 398043, 381952, 253304, 391118, 335388, 664491, 328866, 237492, 328455, 593241, 95093, 538139, 253554, 620336, 54480, 22714, 403122, 13239, 529794, 721620, 91067, 275172, 186885, 513791, 447660, 357848, 279151, 573198, 726758, 588296, 441377, 535395, 14547, 674606, 369045, 299523, 592284, 63636, 327232, 159146, 293897, 356784, 78084, 377395, 178015, 410081, 321300, 338787, 190945, 460997, 561206, 475142, 163398, 683166, 246028, 238095, 688724, 671594, 724379, 480819, 318038, 614704, 581746, 405818, 106779, 448656, 705809, 462620, 31267, 169622, 189375, 135182, 298019, 28282, 94493, 339746, 678116, 209014, 357729, 706976, 603450, 405042, 431528, 124863, 382693, 564334, 13067, 301088, 646723, 695901, 403775, 262005, 354835, 86666, 229245, 122941, 2568, 20301, 588551, 128643, 260902, 179840, 436864, 415436, 269337, 455421, 538216, 416883, 444976, 510996, 269929, 645753, 486776, 209975, 385062, 335262, 526207, 137999, 261861, 238974, 534944, 614668, 613523, 532034, 424151, 362314, 8715, 319634, 220462, 148871, 178463, 412321, 361089, 36601, 272235, 329967, 197346, 686748, 399950, 351686, 327962, 319822, 626322, 596730, 716151, 203602, 317285, 198637, 725699, 621372, 563587, 94246, 210340, 147031, 128578, 173231, 20243, 614216, 591659, 423397, 609711, 372532, 211268, 668284, 154933, 91141, 689149, 142216, 299799, 458174, 653460, 14024, 390395, 185012, 257779, 349154, 356327, 521324, 338984, 583725, 571810, 457389, 188325, 578407, 659230, 387485, 294903, 640792, 79414, 662398, 218750, 127418, 14164, 325514, 172328, 507139, 646182, 518904, 690594, 532757, 520149, 554057, 538211, 577170, 424265, 716988, 394716, 38846, 454855, 547729, 73327, 28669, 604186, 724845, 672286, 250125, 229749, 259858, 441946, 521963, 359805, 214620, 19428, 686714, 366426, 684096, 135091, 103895, 224901, 243166, 339493, 38226, 186223, 291821, 93497, 115373, 408030, 364102, 550247, 710629, 327172, 466248, 369059, 576611, 155736, 105418, 586374, 448898, 329146, 444455, 75640, 413550, 592323, 347481, 400566, 313485, 262914, 172873, 579947, 52902, 307554, 539995, 201991, 207602, 556044, 117604, 410680, 161394, 331955, 176981, 222461, 61121, 57710, 188727, 144260"
6816323,3,6816324,79580
6816320,3,6816321,"699044, 612790, 212890, 534709, 538794, 638620, 131345, 84541, 460797, 654446, 267550, 654180, 458209, 84530, 575065, 390438, 307332, 403026, 646230, 298392, 108288, 304107, 458571, 617331, 451609, 520624, 562421, 395781, 524885, 375794, 206637, 197240, 110799, 340051, 368738, 263621, 481890, 600386, 451952, 204346, 585377, 714240, 101678, 411784, 334801, 504220, 523052, 6647, 114992, 107382, 722415, 371714, 506003, 431710, 152683, 203984, 222695, 276090, 431709, 208193, 106554, 183877, 362322, 435631, 127140, 507934, 662396, 367206, 532333, 257295, 380025, 476767, 545439, 315698, 149046, 345772, 491486, 186605, 92979, 521104, 716489, 392854, 684861, 193473, 374680, 636048, 401592, 677644, 217956, 483578, 373318, 240403, 592927, 552624, 637562, 332536, 670376, 143203, 190771, 535072, 219564, 39118, 490543, 493709, 101938, 35645, 505372, 646995, 659715, 31723, 24587, 517941, 448465, 605657, 73046, 496332, 296609, 496001, 631384, 45669, 191071, 664309, 338658, 338423, 319460, 258329, 602658, 330384, 2174, 315067, 637983, 457452, 566883, 241231, 500050, 285535, 200020, 595865, 65231, 38329, 378653, 388426, 450851, 491430, 160328, 544690, 218150, 699968, 194620, 414152, 96112, 303078, 563295, 550316, 167869, 62341, 675433, 652083, 229631, 444075, 14400, 394311, 700162, 418662, 417401, 514351, 593109, 217046, 667208, 699826, 80682, 258211, 394386, 558909, 546933, 378169, 197263, 181214, 212415, 449128, 634574, 339145, 410576, 661313, 288660, 316149, 240963, 380839, 451181, 10889, 219217, 228792, 352726, 380524, 682848, 307482, 146658, 485962, 709973, 258661, 174840, 323561, 105472, 118639, 93787, 715224, 335075, 401686, 343778, 103816, 326850, 196990, 169340, 400376, 469076, 723181, 600136, 14611, 453137, 679356, 556887, 418872, 264704, 21728, 541816, 223574, 653810, 160304, 456421, 350870, 23088, 379486, 508508, 114603, 580494, 576723, 299134, 507491, 717423, 493549, 185301, 434203, 87667, 637075, 162499, 468897, 464525, 307042, 253979, 578047, 697519, 138849, 621377, 148495, 171803, 557204, 534368, 349082, 142308, 515799, 211957, 153709, 603785, 687237, 302778, 595505, 274774, 317348, 491738, 375265, 260888, 111818, 536627, 185327, 726231, 460816, 422089, 718269, 468437, 552922, 712046, 719534, 427546, 408288, 589879, 106524, 298541, 357229, 27923, 696207, 493121, 273418, 312513, 98074, 676310, 369834, 476631, 468498, 529606, 582926, 163347, 607390, 403376, 137344, 410262, 664426, 278124, 604092, 664903, 676268, 714295, 313884, 473462, 400881, 504722, 107813"
6816319,3,6816321,"369524, 220844, 664720, 39652, 648233, 171084, 578422, 475941, 478602, 140086, 286060, 417866, 579627, 64194, 292391, 344758, 689789, 406772, 371054, 397093, 458844, 350090, 585110, 433567, 426293, 499047, 681524, 554998, 402096, 635494, 12396, 278504, 302496, 217935, 502843, 559956, 388838, 661226, 554807, 143433, 481545, 633440, 585128, 699155, 632660, 668119, 144469, 439163, 488514, 490129, 713431, 656004, 575343, 388578, 655906, 204249, 591373, 59394, 556351, 151760, 640220, 648847, 286483, 273895, 108859, 299863, 722782, 506690, 679502, 103598, 426347, 150501, 351879, 727019, 161557, 616400, 160603, 598870, 531546, 454345, 421163, 673381, 27948, 223226, 348005, 632200, 225530, 271646, 212417, 481927, 148128, 619171, 48481, 357926, 177579, 608917, 621079, 613517, 626312, 198769, 467173, 665353, 660166, 579031, 668780, 97375, 502604, 665853, 156760, 494970, 539003, 107853, 351717, 522682, 620523, 607240, 461821, 255835, 698880, 710093, 185347, 706473, 313671, 403949, 283501, 699473, 486904, 38042, 27006, 261094, 355598, 443981, 164380, 403012, 311829, 349566, 669188, 438077, 228851, 164341, 361556, 620379, 714064, 279868, 229435, 725580, 273445, 533678, 70488, 306662, 344602, 202970, 120172, 195382, 683923, 270170, 237044, 606971, 233420, 637944, 719759, 509944, 343450, 339937, 137251, 374183, 119076, 146775, 195308, 464010, 267279, 527613, 542548, 6354, 682050, 57871, 314356, 553269, 461701, 443370, 290083, 145611, 590927, 423872, 13174, 302070, 592092, 151241, 351857, 636599, 395798, 465095, 120050, 152209, 706558, 429358, 228784, 166484, 635009, 141684, 287802, 309431, 4387, 242693, 540717, 716323, 321482, 68846, 544710, 100630, 141477, 205722, 166800, 322440, 616758, 98126, 332712, 723919, 150751, 671027, 390534, 682450, 584486, 684534, 706588, 405140, 615987, 94100, 578474, 381126, 359625, 193808, 205672, 200348, 612866, 88962, 726203, 312910, 158176, 309318, 443954, 106708, 425993, 229266, 20147, 99852, 495687, 589836, 216780, 232708, 154728, 595242, 77213, 183792, 460658, 512944, 662391, 578097, 442122, 90380, 388135, 352994, 710200, 652060, 506367, 587914, 685158, 449259, 294506, 225150, 150443, 113338, 97129, 160357, 346199, 378995, 684848, 116493, 529563, 203340, 174519, 265618, 413899, 336973, 558199, 156434, 630785, 154719, 474291, 84764, 192200, 100074, 706174, 315389, 422070, 114386, 444298, 617913, 78607, 411912, 232314, 670710, 323832, 677553, 636307, 466924, 160552, 55882, 164977, 688351, 251943, 632328, 88954, 75159, 444393, 693586, 360232"
