6960088,0,6960089,"236707, 719511, 154282, 445745, 184919, 371630, 677008, 681191, 674779, 636022, 278709, 588372, 478015, 557867, 177761, 137401, 198935, 208842, 336716, 364506, 239078, 90485, 355929, 171298, 167638, 475609, 727222, 580103, 606593, 190314, 735929, 520860, 395328, 121990, 730868, 376627, 165901, 90789, 97264, 237725, 236487, 400909, 148627, 724096, 359639, 98276, 190170, 424772, 315247, 557790, 494444, 323268, 608981, 409443, 490288, 348772, 627843, 279596, 183157, 98895, 393295, 585024, 427290, 680992, 648963, 548474, 574479, 762506, 382963, 299316, 145510, 337944, 202159, 756750, 383709, 593768, 375121, 457882, 256486, 735599, 561189, 357301, 715971, 427561, 22941, 310155, 742233, 286882, 475383, 736062, 202985, 331596, 93227, 316218, 430733, 769017, 323087"
6960088,0,6960089,"236707, 338542, 184479, 450433, 719511, 242989, 252235, 609654, 538469, 154282, 354270, 397405, 590529, 445745, 263157, 353715, 73081, 85050, 353434, 758290, 596467, 500124, 184919, 491950, 371630, 182818, 677008, 681191, 674779, 636022, 278709, 588372, 478015, 119317, 557867, 422730, 146495, 16973, 177761, 500958, 281851, 580667, 159499, 466836, 116962, 267334, 130408, 137401, 198935, 208842, 336716, 532170, 177254, 565185, 453431, 5438, 694577, 416850, 364506, 748461, 723117, 275128, 239078, 494558, 318197, 90485, 503106, 355929, 171298, 167638, 340188, 441725, 475609, 547971, 555088, 492339, 315881, 727222, 580103, 103401, 547689, 575614, 80001, 638520, 31447, 621736, 543591, 126580, 476914, 606593, 325558, 745341, 462998, 190314, 290465, 417947, 516277, 365725, 351267, 735929, 536845, 397528, 264128, 520860, 218843, 395328, 235301, 225414, 121990, 730868, 471026, 285223, 349024, 617447, 376627, 514100, 35235, 639936, 165901, 609473, 464811, 90789, 319060, 97264, 765119, 671225, 415515, 149194, 328346, 237725, 178303, 236487, 400909, 671736, 150493, 346840, 148627, 724096, 60871, 359639, 270799, 98276, 631180, 727413, 591308, 300962, 611379, 190170, 163385, 597827, 424772, 315247, 557790, 494444, 9477, 221365, 678344, 744305, 397580, 279270, 625850, 323268, 9621, 608981, 365255, 312421, 481610, 3357, 659239, 145939, 578157, 47158, 594390, 261235, 8293, 766234, 409443, 310862, 470407, 490288, 716944, 498703, 85167, 311221, 348772, 403233, 627843, 279596, 686080, 83736, 107199, 332733, 131236, 658507, 523853, 283196, 135641, 38616, 288138, 117662, 255030, 647318, 183157, 417409, 1235, 350452, 436710, 615345, 638370, 763896, 54484, 98895, 393295, 367507, 107148, 585024, 496018, 527846, 107687, 500543, 625566, 160510, 394047, 542217, 585005, 427290, 567437, 374257, 509366, 770035, 53106, 680992, 683324, 648963, 120174, 250106, 548474, 574479, 290430, 252601, 309814, 762506, 573966, 31308, 695111, 299316, 522291, 581353, 494648, 737967, 606809, 719243, 145510, 131025, 550287, 337944, 202159, 515460, 756750, 261306, 593768, 689084, 438554, 375121, 457882, 256486, 362274, 314080, 257941, 312966, 238306, 735599, 603217, 561189, 357301, 715971, 313801, 443967, 54421, 427561, 502885, 54744, 22941, 218247, 2057, 490074, 310155, 505820, 728593, 286966, 706398, 50633, 661328, 745082, 742233, 133790, 286882, 51289, 209377, 222197, 145263, 696363, 539969, 367357, 475383, 367678, 226157, 736062, 741130, 544146, 119153, 91876, 302379, 202985, 199877, 331596, 93227, 316218, 288745, 559844, 280053, 430733, 163862, 22786, 7385, 397107, 186535, 442896, 428523, 226136, 769017, 82128, 323087, 56882"
6960087,0,6960092,"521858, 682080, 143146, 646330, 186869, 36405, 402333, 38136, 606669, 291024, 544071, 635703, 324334, 435252, 718073, 452360, 479339, 206020, 688721, 289755, 398440, 275818, 611668, 145610, 464813, 265427, 380231, 272664, 271698, 56441, 218854, 198434, 634641, 481809, 668520, 449257, 110720, 476616, 15808, 517602, 513245, 150596, 372464, 665872, 493496, 435053, 174346, 406953, 327805, 535478, 636226, 63788, 151496, 201370, 763059, 725107, 289336, 426155, 177430, 162193, 303076, 449941, 65633, 550421, 272749, 272106, 292586, 602194, 108810, 299802, 95961, 95005, 620532, 16489, 373033, 699403, 272888, 768835, 173594, 639723, 608727, 92050, 598163, 291921, 8677, 748153, 158556, 215147, 135496, 757787, 102453, 34408, 428538, 95023, 128580, 652939, 406112, 572441, 532609, 210897, 117350, 284904, 741935, 100607, 305203, 456836, 357459, 583025, 664173, 309448, 31098, 139023, 621521, 689549, 278476, 260910, 693081, 3183, 76296, 715476, 191241, 766345, 534037, 116073, 38256, 637126, 263887, 675307, 91078, 331461, 194431, 654909, 170631, 113783, 116742, 139156, 764011, 467261, 263134, 116630, 189298, 396137, 518436, 671791, 118218, 694168, 469649, 167912, 114620, 148964, 718479, 376776, 243820, 175436, 206134, 294959, 276326, 240402, 437534, 749567, 750127, 512840, 440202, 276384, 134908, 679646, 718411, 765517, 763085, 588240, 718883, 103508, 384208, 514813, 455135, 121605, 279626, 514480, 579349, 676518, 591731, 579522, 83851, 525392, 145866, 222364, 211681, 744730, 112814, 725591, 377216, 177838, 694475, 565598, 59258, 526766, 18858, 347226, 76197, 597957, 312283, 584704, 636887, 725690, 221570, 37196, 494298, 486553, 166073, 315628, 151030, 410861, 314990, 621904, 638229, 320847, 110266, 558297, 323640, 602195, 251650, 54327, 758813, 203023, 111599, 535457, 274341, 353469, 748325, 676151, 559582, 498390, 329549, 9240, 21810, 190338, 265617, 284781, 117461, 659458, 376093, 217174, 15890, 352537, 97763, 725683, 673606, 218191, 257812, 21244, 699572, 593527, 406327, 345084, 479426, 363148, 421157, 463175, 395649, 738954, 98761, 432656, 421515, 660525, 2375, 113435, 387724, 39302, 484370, 633797, 199085, 457584, 432445, 561098, 372708, 729002, 396753, 126591, 596795, 150928, 455918, 463506, 640372, 402894, 384928, 548671, 338593, 414623, 554184, 195573, 421766, 187163, 5782, 278907, 480742, 718715, 622426, 20029, 323800, 123927, 735976, 261583, 582782, 321060, 640464, 401246, 187095, 157249, 532603, 480452, 329498, 170029, 593892, 115262, 655405, 65747, 425635, 333543, 651825, 315732, 666002, 727315, 15563, 100518, 394153, 223422, 660659, 462796, 184529, 601627, 598573, 448678, 522520"
6960088,1,6960089,"5255, 616585, 55204, 213203, 619192, 379664, 397821, 490036, 94042, 449950, 763064, 564253, 519208, 715241, 226330, 547966, 668395, 639280, 744695, 586806, 743974, 465738, 727289, 93991, 726209, 130704, 426113, 556783, 611756, 54748, 594856, 208228, 82653, 710894, 77284, 754360, 716800, 767750, 728529, 520265, 741365, 441832, 577845, 306810, 140879, 343392, 405611, 155229, 317510, 154627, 120321, 180011, 639990, 190684, 12308, 516117, 687510, 335268, 663790, 421715, 454793, 130849, 303746, 480508, 336219, 155458, 670394, 508287, 477876, 585744, 221571, 520432, 515117, 689450, 350535, 404515, 64245, 657137, 146690, 251734, 128974, 274614, 224575, 768562, 474855, 590772, 614691, 689838, 335414, 461871, 92571, 65290, 103773, 129563, 176984, 263125, 582560, 159964, 176215, 332376, 651446, 472922, 524536, 178217, 146490, 198392, 301634, 449493, 239305, 654074, 118939, 703126, 3836, 488995, 27179, 459877, 355386, 618418, 203872, 624921, 146241, 170269, 529678, 434890, 487504, 751654, 595826, 65505, 748987, 679330, 751722, 295682, 395524, 460394, 464463, 272814, 554838, 58181, 730086, 592048, 283441, 14880, 677820, 571574, 333630, 635026, 607163, 11394, 698886, 355210, 362123, 739728, 492614, 556579, 597468, 547704, 642016, 428059, 727614, 576419, 79845, 272677, 567679, 426194, 681294, 750537, 58777, 540712, 687635, 596189, 618550, 201976, 405707, 495554, 306765, 641402, 694432, 363164, 643008, 352323, 696036, 254021, 325320, 6481, 454862, 173439, 615530, 96668, 617671, 642419, 171331, 267435, 361171, 192345, 134847, 573126, 230810, 741400, 42902, 659649, 748728, 490521, 94615, 557228, 404398, 533484, 404360, 331026, 433344, 492870, 50915, 745768, 592805, 365709, 269665, 768976, 240822, 3789, 463674, 720077, 316445, 22346, 298577, 112895, 619748, 653189, 445939, 31011, 351745, 22561, 25063, 227429, 198033, 528879, 733502, 635431, 672844, 159943, 293613, 385457, 749222, 715036, 12048, 558165, 320670, 325429, 539219, 581054, 627608, 585136, 200243, 405379, 709202, 326824, 522982, 720272, 494575, 422913, 485453, 358075, 411661, 586037, 532571, 193686, 98569, 481879, 183086, 208326, 443480, 674571, 374556, 126951, 225450, 483702, 515041, 339370, 215758, 103256, 387035, 197547, 734875, 596808, 163119, 591626, 122948, 391303, 178628, 193516, 342453, 191594, 572044, 709372, 622306, 105525, 203332, 164506, 513517, 674454, 3164, 597676, 705842, 122009, 156434, 511137, 478588, 301053, 584065, 349562, 542510, 110151, 158538, 769511, 566066, 604025, 416860, 674267, 392685, 309899, 701850, 196156, 177207, 739596, 635922, 263681, 616680, 570837, 439630, 763600, 227660, 171929, 632326, 343696, 718705, 580754, 82021"
6960088,1,6960089,"94042, 763064, 547966, 586806, 727289, 93991, 130704, 556783, 208228, 82653, 754360, 767750, 520265, 441832, 335268, 663790, 421715, 670394, 508287, 585744, 221571, 515117, 657137, 146690, 251734, 128974, 224575, 768562, 335414, 65290, 103773, 176984, 524536, 118939, 703126, 3836, 488995, 355386, 618418, 624921, 146241, 170269, 529678, 487504, 65505, 679330, 272814, 383166, 677820, 571574, 698886, 362123, 739728, 547704, 428059, 576419, 750537, 618550, 694432, 643008, 352323, 454862, 361171, 573126, 94615, 592805, 768976, 3789, 316445, 619748, 733502, 385457, 749222, 558165, 585136, 405379, 709202, 522982, 422913, 358075, 411661, 586037, 193686, 98569, 481879, 208326, 674571, 374556, 515041, 122948, 193516, 342453, 709372, 203332, 584065, 566066, 309899, 739596, 616680, 718705, 580754"
6960087,1,6960091,"657065, 374529, 265064, 48234, 59758, 121720, 215248, 458663, 97525, 42587, 539534, 280310, 572939, 437020, 476117, 166838, 653860, 597210, 701352, 746547, 361584, 112359, 278638, 225327, 150984, 330829, 676048, 388549, 563906, 320164, 341112, 484114, 362423, 546751, 300984, 486051, 521842, 274656, 461478, 176175, 47019, 156620, 448186, 351120, 502093, 560112, 559322, 119698, 12332, 582384, 266917, 373821, 588146, 685495, 718098, 436571, 650258, 305737, 271389, 675258, 190357, 736154, 130282, 571146, 136289, 733786, 730351, 177060, 492449, 499537, 478399, 414267, 206899, 659904, 704804, 382653, 685510, 110986, 599480, 527031, 557196, 427197, 758292, 678929, 560210, 414199, 434110, 765005, 102923, 348960, 7933, 681821, 93752, 570505, 601246, 539131, 3729, 301560, 573360, 605279, 544068, 583141, 717864, 591458, 606530, 541038, 512065, 408709, 457051, 395953, 616348, 409952, 112819, 204564, 343635, 408901, 415680, 547394, 532574, 200135, 622116, 178497, 107273, 556265, 54839, 271012, 233745, 154777, 348607, 753689, 207206, 208855, 667944, 327048, 531063, 370133, 414620, 232629, 217331, 100303, 102752, 615111, 58406, 110496, 140649, 164919, 684110, 426472, 245982, 370718, 187886, 491466, 413933, 740466, 13966, 104680, 449469, 158686, 728129, 58511, 186783, 596142, 272529, 451298, 315352, 304376, 692624, 617268, 654957, 71686, 692927, 271980, 45850, 597136, 113510, 195486, 545349, 604786, 489947, 337125, 649972, 261147, 172808, 590838, 639026, 125418, 438896, 340967, 456068, 329443, 722795, 131640, 145192, 702148, 486529, 742488, 414226, 624878, 662015, 164199, 129597, 290150, 577329, 209948, 311431, 707146, 584641, 736366, 719802, 630413, 83757, 59818, 16939, 215405, 700894, 512800, 538394, 742592, 639611, 524166, 151343, 24917, 654258, 547217, 446687, 521160, 538332, 139070, 279273, 665162, 738539, 764880, 682877, 172313, 321286, 744443, 732724, 371674, 296485, 632415, 332417, 605640, 196849, 244229, 583952, 750681, 398573, 343278, 498256, 77548, 559586, 762721, 163003, 683486, 744608, 207609, 552358, 180683, 616441, 673854, 722895, 591542, 198118, 677959, 371513, 298216, 321083, 401250, 431087, 116479, 181936, 156129, 321072, 81976, 575444, 505338, 716427, 416561, 47573, 301407, 583768, 194828, 509102, 365074, 148291, 56191, 42652, 596887, 562840, 484631, 357896, 365278, 377355, 248356, 755357, 332768, 176219, 182183, 412400, 467545, 175039, 334515, 361231, 533078, 297456, 75598, 710504, 726658, 709632, 196509, 136095, 607310, 368032, 179459, 756231, 281866, 713430, 694543, 742663, 407355, 442337, 395978, 227393, 662347, 450585, 233530, 389438, 371954, 276355, 578673, 622770, 693272, 128377, 134643, 604494"
6960088,2,6960089,"588767, 504677, 734278, 534693, 173509, 302655, 208939, 650329, 399661, 304724, 587427, 708387, 188496, 195949, 139359, 455645, 461347, 575522, 233639, 418151, 463895, 734562, 405868, 331252, 170299, 487269, 295767, 505282, 769314, 137571, 579063, 176331, 340475, 403514, 118955, 692783, 689665, 713361, 21241, 553195, 656315, 374736, 369294, 589119, 92175, 399697, 385422, 662714, 513629, 308741, 218654, 409301, 466102, 768502, 186397, 159410, 680672, 166428, 443829, 669796, 118684, 632056, 383348, 585996, 166029, 747115, 186585, 357518, 626299, 205132, 148226, 108312, 592793, 381964, 507771, 685262, 515457, 210744, 442747, 759223, 757535, 606932, 520390, 524689, 579569, 375045, 651159, 685804, 421843, 769198, 316566, 210905, 382972, 482738, 229431, 438260, 630398, 291566, 36697, 425766, 585165, 500753, 492394, 700510, 57298, 424556, 205737, 701968, 526612, 503063, 109781, 550236, 21195, 232435, 213521, 427786, 263100, 296744, 507712, 605885, 309683, 205354, 132773, 270175"
6960088,2,6960089,"291082, 588767, 455473, 504677, 524488, 292122, 734278, 306353, 534693, 173509, 186521, 170954, 433493, 590392, 538428, 699888, 302655, 399002, 208939, 288572, 650329, 678034, 399661, 327920, 304724, 742860, 410455, 587427, 708387, 428764, 388085, 416795, 373630, 379868, 381758, 188496, 195949, 298956, 302977, 691919, 139359, 338607, 129343, 290005, 455645, 170477, 20339, 45794, 583342, 461347, 574523, 564912, 575522, 297101, 233639, 22344, 418151, 463895, 734562, 372372, 15708, 405868, 331252, 170299, 708512, 114667, 170856, 516021, 223281, 487269, 295767, 277347, 98775, 505282, 523208, 532966, 769314, 523364, 551417, 28879, 137571, 579063, 176331, 38682, 755971, 340475, 403514, 595241, 275082, 135048, 37217, 273902, 139750, 25042, 168449, 480120, 118955, 77615, 692783, 689665, 713361, 126636, 370403, 306722, 21241, 553195, 656315, 379947, 641532, 677687, 102731, 374736, 347199, 474200, 34421, 54707, 464662, 369294, 589119, 608076, 537935, 92175, 410608, 524023, 399697, 417357, 385422, 662714, 513629, 103135, 308741, 216920, 535317, 244900, 218654, 225729, 409301, 305282, 357417, 301805, 655401, 466102, 506647, 768502, 216106, 695796, 186397, 598617, 39218, 595893, 159410, 680672, 192007, 442544, 446513, 447688, 166428, 443829, 669796, 246270, 118684, 440734, 670912, 159997, 305108, 719361, 552411, 610639, 505277, 388631, 576761, 632056, 66119, 543220, 383348, 517571, 186619, 683467, 602465, 323065, 208257, 585996, 499766, 577462, 556308, 388260, 262765, 44152, 166029, 392326, 489803, 233416, 747115, 186585, 505091, 414150, 203669, 179818, 633860, 357518, 571829, 626299, 216989, 205132, 148226, 366818, 528389, 323067, 583574, 108312, 603206, 327638, 592793, 100644, 537672, 696324, 381964, 728091, 617851, 54580, 507771, 464893, 685262, 96547, 713786, 739636, 515457, 663966, 442747, 759223, 377019, 757535, 266172, 465672, 78377, 602131, 517943, 606932, 520390, 732899, 524689, 484796, 595620, 579569, 649960, 375045, 211811, 540806, 30207, 651159, 685804, 691274, 421843, 169586, 769198, 316566, 683742, 105976, 108042, 287162, 149873, 696684, 604779, 482738, 229431, 497248, 221385, 438260, 630398, 396769, 735834, 246230, 291566, 36697, 500156, 590309, 425766, 585165, 500753, 492394, 409848, 370524, 268717, 150552, 700510, 492218, 501328, 319441, 533036, 57298, 665728, 424556, 205737, 701968, 45989, 526612, 503063, 109781, 550236, 659384, 21195, 527567, 752533, 232435, 213521, 427786, 577847, 381302, 460105, 766527, 388445, 263100, 769606, 548718, 298778, 317274, 281670, 339036, 610261, 296744, 218094, 507712, 605885, 493558, 396503, 306655, 309683, 205354, 132773, 215348, 270175"
6960087,2,6960092,"166068, 169427, 586892, 732603, 431624, 442292, 364875, 121981, 703734, 610065, 338610, 261657, 263181, 682735, 442957, 69370, 563464, 535062, 625316, 3350, 378708, 383698, 418167, 597399, 461107, 682066, 80308, 426178, 292418, 377729, 37693, 532395, 351021, 384885, 718113, 494534, 223600, 532758, 527100, 426348, 666296, 728382, 232935, 512788, 677175, 611802, 96083, 455242, 765100, 175820, 54932, 12594, 377008, 721910, 705790, 396311, 633724, 463997, 305888, 141941, 144693, 37848, 425595, 12258, 656771, 257372, 224327, 388981, 191749, 694604, 356678, 13176, 218918, 663368, 452145, 398316, 99750, 685357, 669588, 347987, 482074, 689894, 42881, 552922, 518567, 16046, 481153, 295484, 481714, 416077, 57541, 462443, 553193, 591208, 770356, 246225, 354071, 383485, 704350, 714606, 374073, 459135, 390680, 216908, 524053, 345158, 689406, 307498, 462904, 660811, 51211, 271145, 590555, 726293, 721436, 145889, 738553, 323169, 337901, 491063, 349845, 296184, 727388, 683370, 461721, 166503, 186917, 133625, 208215, 189155, 558444, 434900, 431256, 526646, 513426, 751447, 373160, 12040, 127576, 563014, 12684, 766185, 519858, 308489, 596601, 681056, 528279, 760674, 705542, 701644, 166909, 668042, 55473, 429306, 575117, 617875, 637149, 697076, 469173, 647167, 79145, 398861, 714479, 598194, 256593, 696260, 355068, 654008, 37710, 660769, 653447, 341162, 487099, 503095, 272061, 555323, 86433, 562481, 276671, 91982, 279062, 660183, 401723, 512814, 321916, 745, 373452, 649124, 434742, 510791, 224949, 158224, 681466, 739813, 377006, 650478, 732999, 491160, 558197, 753119, 281232, 653150, 575138, 467217, 505413, 136240, 739886, 446052, 682764, 207586, 191333, 137286, 714688, 554125, 595414, 674172, 217854, 184931, 624756, 527699, 70599, 11435, 115018, 665913, 378179, 493159, 316012, 692401, 315049, 166791, 551044, 664653, 466117, 682707, 313767, 562975, 457203, 321869, 600930, 15316, 322477, 286839, 562164, 528721, 544164, 279609, 192700, 381692, 548589, 748971, 489344, 22215, 681668, 130504, 541093, 575177, 463481, 433009, 21390, 469521, 451017, 645059, 602786, 286249, 407942, 695788, 188321, 676824, 162429, 379966, 585044, 118829, 708366, 527723, 527855, 694466, 508531, 726468, 50761, 756568, 716658, 229558, 10332, 757775, 179123, 464490, 573420, 258298, 254, 535826, 271181, 461865, 628238, 573929, 711767, 708024, 728895, 304755, 180222, 173368, 720207, 638506, 694429, 673719, 164962, 469934, 588841, 12313, 725161, 16098, 511331, 90510, 631851, 257378, 458453, 647768, 20895, 79967, 255223, 679575, 758156, 478687, 335516, 147352, 654515, 657701, 92192, 386922, 184968, 239649, 205315, 84054, 710460"
6960088,3,6960089,"615498, 45267, 552908, 399786, 765851, 443844, 725129, 518545, 316550, 597034, 713455, 205382, 687393, 618731, 224790, 187428, 258801, 546216, 319943, 436000, 465449, 557841, 408162, 369353, 634245, 620135, 302691, 436280, 470319, 285581, 507304, 371219, 608178, 627809, 91018, 189836, 417573, 569224, 56951, 680113, 68663, 378415, 642054, 628766, 649417, 298447, 558895, 316922, 729202, 562613, 276188, 107405, 753192, 335527, 672797, 631747, 492279, 756104, 609049, 274622, 189572, 372526, 320073, 500511, 439009, 237410, 469214, 598760, 146833, 385068, 500317, 412984, 335277, 649753, 222821, 288694, 363030, 171549, 129294, 176333, 727714, 643174, 206956, 176395, 229209, 168153, 644852, 439357, 140713, 227016, 39456, 558932, 485644, 607444, 580640, 712247, 316207, 349140, 514904, 476479, 652387, 569435, 204520, 305546, 619353, 382840, 413061, 591224, 323091, 58396, 689731, 390238, 740068, 158277, 547262, 154317, 363060, 465918, 425106, 599412, 210592, 597511"
